date,t_min,t_max,t_mean,d_mean,rh_min,rh_max,rh_mean,wind_mean,solar_radiation_MJ,precipitation_mm
2025-10-14,5.70553000000001,11.126860000000022,8.44019208333336,3.755140833333359,59.2429463501701,89.10234414620012,73.18768181297331,0.9332587690536123,6.67899,0.137627124522
2025-10-15,5.466030000000046,10.903470000000027,7.528975833333358,3.1754608333333607,58.10015260899936,82.50426432202181,74.35161576965228,0.5926582675728135,7.628782,0.17632543947999998
2025-10-16,2.578330000000051,12.476530000000025,7.10493083333336,2.090180000000018,47.108401116082284,92.52074549159549,72.16085979131377,0.7774329425562101,12.417876,0.0017195938999999998
2025-10-17,1.6480300000000057,13.329700000000003,8.116052083333356,3.8138587500000205,58.468939902078496,92.80376598056147,75.23426887554629,0.7645604411046062,11.318338,0.00085830686
2025-10-18,6.159270000000049,10.84250000000003,8.891576250000028,6.102386666666686,76.0489778429355,90.6129786247552,82.74572717246097,1.3897734613450774,2.80252,1.8890530449199998
2025-10-19,2.5488000000000284,10.566980000000001,6.168937500000024,-0.5128787499999726,41.91298349004919,84.23087963774437,64.07492822159469,1.7392350394627423,8.979896,0.0180006024
2025-10-20,0.39016000000003714,9.094500000000039,4.43528166666669,-1.4694237499999758,49.415677879924566,81.78533587170465,66.29093485523319,1.153453386968497,12.277724,0.0017166136999999999
2025-10-21,-1.0793199999999956,11.732079999999996,4.685713333333356,0.3342104166666928,53.548521861290574,91.00056320513514,74.69254440480596,1.2062988305329247,9.716616,0.0
2025-10-22,0.4843400000000315,15.269620000000032,7.788034583333354,3.602515833333347,53.973066120774675,94.65864177656815,76.8342652330287,0.8815404638370886,10.963008,0.000855887719
2025-10-23,3.606700000000046,18.45736000000005,10.978436250000028,7.264774166666688,57.447535689654195,97.82021084073222,79.54126518375504,1.6670882551754411,9.1191,0.000852346319
2025-10-24,6.880640000000028,12.449580000000026,10.07616916666669,7.258385000000023,69.1880322664703,90.00131437196555,82.85431087127346,3.4307569241590135,4.633836,4.04285780162
2025-10-25,4.12814000000003,12.584130000000016,7.655812500000027,1.6218191666666872,43.54443387871129,88.7778004266956,67.44181584540489,2.2873795976127673,11.460092,0.272586938
2025-10-26,5.242999999999995,14.551480000000026,9.736860000000016,6.346714166666698,60.22021965493131,95.05720923184249,80.3766583838411,1.55641515229793,7.628452,5.754426186755
2025-10-27,6.224700000000041,11.781270000000006,8.314924166666692,3.041862083333361,48.16026125772097,98.92720870214008,71.58856291464947,2.0509465452711053,9.212528,0.40006935590000003
2025-10-28,5.808280000000025,11.194479999999999,7.858718750000025,2.400056666666688,56.17910360311334,78.45365317124778,68.65581452271839,3.2411744625864096,8.546152,0.2972781623915
2025-10-29,4.046700000000044,15.11196000000001,9.056896666666686,2.3891425000000246,47.79947024277467,86.07705634638546,64.13127670113143,2.64303139204932,10.311816,0.000852346319
2025-10-30,2.3533600000000092,17.786460000000034,9.871173750000024,3.9372000000000256,45.027193033565105,88.20202066888737,68.49360922244769,1.6345649192260268,9.889916,0.0004351138
